hgnc_symbol,chromosome
EFL1,15
ENSG00000289704,15
ENSG00000289703,15
RNU1-77P,15
ENSG00000285974,15
SAXO2,15
ADAMTS7P1,15
ENSG00000290944,15
ENSG00000298089,15
GOLGA6L10,15
ENSG00000290945,15
ENSG00000293320,15
ENSG00000237550,15
UBE2Q2P2,15
GOLGA6L9-AS1,15
ENSG00000304310,15
GOLGA6L9,15
ENSG00000304262,15
ENSG00000290946,15
UBE2Q2P6,15
ENSG00000304288,15
CSPG4P10,15
ENSG00000290947,15
ENSG00000290948,15
ENSG00000278603,15
GOLGA2P10,15
GOLGA6L17P,15
GOLGA6L17P,15
DNM1P38,15
ENSG00000284803,15
RPS17,15
ENSG00000260836,15
ENSG00000278013,15
CPEB1,15
CPEB1-AS1,15
AP3B2,15
ENSG00000259707,15
ACTG1P17,15
ENSG00000228141,15
ACTG1P17,15
ENSG00000279758,15
ENSG00000259442,15
SNHG21,15
FSD2,15
SCARNA15,15
WHAMM,15
HOMER2,15
ENSG00000308606,15
ENSG00000259805,15
RAMAC,15
C15orf40,15
ENSG00000260608,15
BTBD1,15
ENSG00000273747,15
ENSG00000259767,15
ENSG00000260351,15
FABP5P8,15
MIR4515,15
ENSG00000286872,15
TM6SF1,15
HDGFL3,15
ENSG00000260579,15
ENSG00000259986,15
BNC1,15
ENSG00000299270,15
ENSG00000294066,15
ENSG00000294083,15
SH3GL3,15
ADAMTSL3,15
RNU6-401P,15
TUBAP4,15
RNU6-1339P,15
ENSG00000302310,15
ENSG00000274128,15
ENSG00000296726,15
ENSG00000259609,15
ENSG00000291062,15
EFL1P1,15
DNM1P41,15
ENSG00000259694,15
ENSG00000290688,15
UBE2Q2P16,15
CSPG4P11,15
ENSG00000296792,15
ENSG00000290689,15
GOLGA2P7,15
RN7SL331P,15
GOLGA6L4,15
UBE2Q2P8,15
ENSG00000296808,15
ENSG00000259683,15
RN7SL417P,15
ENSG00000259570,15
ENSG00000290690,15
DNM1P51,15
CSPG4P5,15
UBE2Q2P11,15
ENSG00000259774,15
ENSG00000295937,15
ENSG00000259551,15
Metazoa_SRP,15
ENSG00000310356,15
ENSG00000310336,15
ENSG00000310306,15
UBE2Q2P12,15
ENSG00000310417,15
ENSG00000259302,15
UBE2Q2P1,15
GOLGA6L5P,15
ENSG00000310440,15
UBE2Q2P1,15
LINC00933,15
LINC00933,15
ZSCAN2-AS1,15
ZSCAN2,15
ENSG00000256278,15
ENSG00000291159,15
SCAND2P,15
EGLN1P1,15
WDR73,15
Metazoa_SRP,15
NMB,15
SEC11A,15
ENSG00000259654,15
ENSG00000305244,15
ENSG00000285667,15
ZNF592,15
ENSG00000259415,15
ALPK3,15
ENSG00000200991,15
SLC28A1,15
ENSG00000286505,15
RNU6-339P,15
RNU6-796P,15
ENSG00000271044,15
PDE8A,15
ENSG00000291210,15
ENSG00000259270,15
NIFKP8,15
CSPG4P12,15
ENSG00000291211,15
ENSG00000229212,15
RN7SL428P,15
ENSG00000302523,15
ENSG00000302517,15
GOLGA6L3P,15
ENSG00000296198,15
ADAMTS7P4,15
ENSG00000299134,15
ENSG00000291212,15
ENSG00000259317,15
ENSG00000309523,15
ENSG00000309500,15
AKAP13,15
MIR7706,15
RNU7-79P,15
FABP5P9,15
ENSG00000259375,15
AKAP13-AS1,15
ENSG00000259276,15
RNU6-1280P,15
ENSG00000259453,15
ENSG00000259544,15
LINC02883,15
ENSG00000308894,15
ENSG00000293656,15
KLHL25,15
MIR1276,15
ENSG00000259195,15
RNU6-231P,15
MIR548AP,15
ENSG00000259608,15
LINC01584,15
AGBL1,15
RNA5SP400,15
ENSG00000261077,15
ENSG00000200206,15
AGBL1-AS1,15
ENSG00000259734,15
ENSG00000259636,15
ENSG00000259620,15
ENSG00000307021,15
ENSG00000259560,15
RNU6-185P,15
LINC00052,15
ENSG00000302301,15
ENSG00000287391,15
ENSG00000302329,15
ENSG00000306185,15
NTRK3,15
MED28P6,15
NTRK3-AS1,15
ENSG00000299614,15
MRPL46,15
ENSG00000173867,15
MRPS11,15
ENSG00000279945,15
DET1,15
ENSG00000305611,15
LINC01586,15
ENSG00000259569,15
ENSG00000305643,15
MIR1179,15
MIR7-2,15
MIR3529,15
AEN,15
ISG20,15
ENSG00000259676,15
ACAN,15
HAPLN3,15
MFGE8,15
ENSG00000294640,15
ENSG00000259350,15
KRT18P47,15
ENSG00000296876,15
ENSG00000296895,15
ENSG00000261549,15
ENSG00000303391,15
ENSG00000303411,15
ENSG00000306599,15
ENSG00000260275,15
CARMAL,15
ENSG00000261407,15
ABHD2,15
RNU7-195P,15
ENSG00000300972,15
HMGB1P8,15
ENSG00000259948,15
RLBP1,15
FANCI,15
POLG,15
MIR6766,15
POLGARF,15
POLG-DT,15
ENSG00000300614,15
ENSG00000279708,15
ENSG00000287717,15
MIR9-3HG,15
ENSG00000306459,15
MIR9-3,15
ENSG00000306420,15
ENSG00000306389,15
ENSG00000289128,15
ENSG00000306404,15
ENSG00000306438,15
RHCG,15
LINC00928,15
ENSG00000261478,15
ENSG00000259713,15
TICRR,15
ENSG00000259615,15
KIF7,15
PLIN1,15
PEX11A,15
RPL36AP43,15
WDR93,15
ENSG00000259561,15
RNU6-132P,15
MESP1,15
MRPL15P1,15
MESP2,15
ANPEP,15
ENSG00000298623,15
ENSG00000295020,15
AP3S2,15
ARPIN-AP3S2,15
MIR5094,15
ENSG00000259677,15
MIR5009,15
RNU6-1111P,15
ARPIN,15
RNU7-111P,15
ENSG00000299833,15
ENSG00000259273,15
ENSG00000280377,15
ENSG00000309486,15
ZNF710,15
ENSG00000306205,15
MIR3174,15
ENSG00000273691,15
ENSG00000298906,15
ZNF710-AS1,15
U7,15
IDH2,15
IDH2-DT,15
SEMA4B,15
RN7SL346P,15
RPS12P26,15
CIB1,15
GDPGP1,15
ENSG00000284626,15
TTLL13,15
ENSG00000261147,15
ENSG00000310494,15
NGRN,15
ENSG00000275674,15
PERPP2,15
ENSG00000270322,15
ENSG00000275345,15
ENSG00000271396,15
GOLGA2P8,15
RN7SL736P,15
ENSG00000310483,15
ENSG00000310490,15
GABARAPL3,15
GABARAPL3,15
ZNF774,15
NDUFA3P4,15
IQGAP1,15
ENSG00000259177,15
ENSG00000294049,15
CRTC3,15
ENSG00000259212,15
ENSG00000259314,15
CRTC3-AS1,15
ENSG00000285560,15
HSPE1P3,15
ENSG00000278370,15
LINC01585,15
BLM,15
SNORD18,15
ENSG00000300894,15
ENSG00000287061,15
ENSG00000298687,15
ENSG00000259704,15
RN7SL363P,15
ENSG00000294486,15
FURIN,15
FES,15
ENSG00000303673,15
MAN2A2,15
ENSG00000259661,15
HDDC3,15
UNC45A,15
RCCD1-AS1,15
RCCD1,15
PRC1,15
ENSG00000284946,15
PRC1-AS1,15
Y_RNA,15
VPS33B-DT,15
VPS33B,15
ENSG00000258542,15
ENSG00000305322,15
ENSG00000275929,15
ENSG00000258665,15
ENSG00000285661,15
SV2B,15
ENSG00000301795,15
ENSG00000285883,15
CRAT37,15
ENSG00000289066,15
ENSG00000258954,15
ENSG00000258765,15
ENSG00000258540,15
ENSG00000304362,15
THRAP3P2,15
ENSG00000299997,15
ENSG00000299260,15
SLCO3A1,15
ENSG00000300129,15
ENSG00000294452,15
ENSG00000304457,15
ENSG00000260661,15
ENSG00000258761,15
ENSG00000300206,15
DUXAP6,15
NPM1P5,15
ENSG00000309057,15
ST8SIA2,15
ENSG00000239197,15
ENO1P2,15
ENSG00000309186,15
ENSG00000259170,15
C15orf32,15
LINC00930,15
ENSG00000301104,15
ENSG00000258676,15
ENSG00000260337,15
ENSG00000271763,15
ENSG00000305672,15
FAM174B,15
ENSG00000305093,15
ENSG00000259064,15
ENSG00000275965,15
ENSG00000305115,15
ENSG00000272298,15
HMGN1P38,15
ENSG00000293323,15
RPL31P6,15
ENSG00000296445,15
H2AZ2P1,15
FTLP20,15
ENSG00000260361,15
ASB9P1,15
ENSG00000258922,15
ENSG00000274215,15
ENSG00000306297,15
ENSG00000306260,15
CHASERR,15
ENSG00000289200,15
ENSG00000288872,15
CHD2,15
ENSG00000294839,15
MIR3175,15
ENSG00000289017,15
ENSG00000303061,15
ENSG00000257060,15
RGMA,15
YBX2P2,15
ENSG00000285663,15
ENSG00000258888,15
ENSG00000258971,15
ENSG00000258909,15
SEPHS1P2,15
LINC01579,15
ENSG00000258627,15
LINC02207,15
LINC01581,15
ENSG00000258895,15
H3P40,15
MCTP2,15
ENSG00000258632,15
ENSG00000287328,15
ENSG00000287950,15
ENSG00000259331,15
LINC02852,15
ENSG00000295705,15
ENSG00000294709,15
ENSG00000286917,15
ENSG00000294319,15
ENSG00000293024,15
ENSG00000298450,15
ENSG00000277654,15
ENSG00000270017,15
ENSG00000289464,15
ENSG00000258433,15
ENSG00000258773,15
LETR1,15
ENSG00000297304,15
ENSG00000280304,15
ENSG00000285700,15
LINC00924,15
ENSG00000309473,15
ENSG00000258489,15
ENSG00000309492,15
ENSG00000309432,15
ENSG00000275016,15
RNU2-3P,15
ENSG00000309506,15
ENSG00000300034,15
ENSG00000300007,15
ENSG00000275443,15
ENSG00000259702,15
NR2F2-AS1,15
ENSG00000280048,15
ENSG00000277135,15
ENSG00000278146,15
LINC02157,15
ENSG00000280291,15
NR2F2,15
MIR1469,15
SCDAL,15
ENSG00000259275,15
ENSG00000296996,15
TUBAP12,15
ENSG00000259542,15
ENSG00000304641,15
ENSG00000259312,15
PGAM1P12,15
ENSG00000259534,15
ENSG00000242295,15
RN7SKP254,15
ENSG00000297815,15
ENSG00000297840,15
Metazoa_SRP,15
ENSG00000293972,15
ENSG00000259340,15
ENSG00000307689,15
ENSG00000294403,15
FAM149B1P1,15
ENSG00000291301,15
SPATA8-AS1,15
ENSG00000294442,15
SPATA8,15
ENSG00000308513,15
RN7SKP181,15
ENSG00000295302,15
ENSG00000308250,15
LINC02253,15
ENSG00000296623,15
ENSG00000296711,15
ENSG00000296647,15
ENSG00000259403,15
LINC00923,15
RN7SL677P,15
ENSG00000296689,15
RNA5SP401,15
ENSG00000296667,15
ENSG00000287267,15
ENSG00000287321,15
ENSG00000259199,15
ENSG00000259870,15
ENSG00000287000,15
ARRDC4,15
ENSG00000304399,15
ENSG00000259478,15
LINC02251,15
U6,15
LINC01582,15
RNU6-1186P,15
ENSG00000259320,15
ENSG00000259266,15
ENSG00000305856,15
ENSG00000305874,15
ENSG00000259041,15
LINC02351,15
FAM169BP,15
FAM169BP,15
ENSG00000259507,15
ENSG00000293388,15
ENSG00000300802,15
ENSG00000297350,15
IRAIN,15
ENSG00000297382,15
ENSG00000278022,15
IGF1R,15
ENSG00000303526,15
MIR4714,15
ENSG00000287191,15
ENSG00000259621,15
ENSG00000304780,15
SYNM-AS1,15
PGPEP1L,15
LUNAR1,15
ENSG00000299345,15
SYNM,15
SYNM-AS2,15
TTC23,15
TTC23-AS1,15
ENSG00000259921,15
LRRC28,15
HSP90B2P,15
HNRNPA1P62,15
ENSG00000259257,15
LINC02244,15
LINC03080,15
ENSG00000274294,15
ENSG00000305924,15
ENSG00000307638,15
ENSG00000307658,15
ENSG00000310039,15
ENSG00000286893,15
ENSG00000310077,15
ENSG00000279846,15
ENSG00000310056,15
ENSG00000296016,15
ENSG00000305595,15
RPL7P5,15
ENSG00000310223,15
MEF2A,15
Y_RNA,15
LYSMD4,15
ENSG00000307834,15
ENSG00000303218,15
ENSG00000290767,15
ENSG00000259655,15
RN7SL484P,15
DNM1P46,15
ENSG00000259363,15
ADAMTS17,15
ENSG00000259219,15
RNA5SP402,15
ENSG00000259356,15
SPATA41,15
ENSG00000295388,15
CERS3-AS1,15
CERS3,15
ENSG00000270127,15
RNU6-322P,15
PRKXP1,15
ENSG00000259540,15
LINS1,15
RNU6-181P,15
ASB7,15
Y_RNA,15
ENSG00000259381,15
ENSG00000259579,15
ENSG00000301132,15
ENSG00000300320,15
ENSG00000279588,15
ENSG00000300302,15
ENSG00000259586,15
ENSG00000294907,15
GCAWKR,15
ENSG00000303930,15
ALDH1A3,15
ENSG00000303942,15
ENSG00000278456,15
ALDH1A3-AS1,15
LRRK1,15
ENSG00000297636,15
LRRK1-AS1,15
ENSG00000287892,15
ENSG00000259365,15
ENSG00000298394,15
ENSG00000308955,15
ENSG00000309660,15
ENSG00000259182,15
CHSY1,15
ENSG00000296262,15
SELENOS,15
SNRPA1,15
PCSK6,15
SNRPA1-DT,15
ENSG00000279970,15
PCSK6-AS1,15
ENSG00000293910,15
ENSG00000274139,15
ENSG00000289271,15
ENSG00000277210,15
ENSG00000282793,15
ENSG00000296638,15
SNRPCP18,15
ENSG00000259695,15
LINC02348,15
TM2D3,15
RNU6-807P,15
ENSG00000289028,15
TARS3,15
UBE2Q2P13,15
UBE2Q2P13,15
ENSG00000291225,15
DNM1P47,15
GOLGA8VP,15
RN7SL209P,15
OR4F6,15
OR4F15,15
OR4F14P,15
OR4F13P,15
OR4F13P,15
OR4F28P,15
WBP1LP5,15
ENSG00000259646,15
OR4F4,15
ENSG00000290822,15
OR4G2P,15
ENSG00000296851,15
OR4G6P,15
FAM138E,15
ENSG00000259553,15
ENSG00000290823,15
MIR1302-10,15
DDX11L16,15
WASH3P,15
MIR6859-3,15
DDX11L9,15
DDX11L16,16
DDX11L10,16
ENSG00000306644,16
WASH4P,16
ENSG00000260803,16
MIR6859-4,16
WASIR2,16
IL9RP3,16
ENSG00000309539,16
POLR3K,16
SNRNP25,16
RHBDF1,16
ENSG00000305760,16
ENSG00000278995,16
MPG,16
NPRL3,16
ENSG00000269482,16
ENSG00000228779,16
HBZ,16
HBM,16
HBZP1,16
HBAP1,16
ENSG00000294455,16
HBA2,16
ENSG00000294481,16
ENSG00000294436,16
HBA1,16
Y_RNA,16
HBQ1,16
ENSG00000268836,16
LUC7L,16
ENSG00000294416,16
ENSG00000294399,16
C4orf46P1,16
FAM234A,16
RGS11,16
ENSG00000286901,16
ARHGDIG,16
PDIA2,16
AXIN1,16
ENSG00000293702,16
ENSG00000293730,16
ENSG00000305325,16
MRPL28,16
PGAP6,16
ENSG00000293232,16
ENSG00000236829,16
NME4,16
DECR2,16
ENSG00000276984,16
RAB11FIP3,16
Y_RNA,16
ENSG00000230428,16
ENSG00000294851,16
LINC00235,16
CAPN15,16
MIR5587,16
MIR3176,16
ENSG00000261691,16
PRR35,16
ENSG00000297509,16
PIGQ,16
NHLRC4,16
ENSG00000282907,16
RAB40C,16
ENSG00000300130,16
WFIKKN1,16
METTL26,16
MCRIP2,16
ENSG00000309654,16
ENSG00000228201,16
WDR90,16
ENSG00000262528,16
RHOT2,16
RHBDL1,16
STUB1-DT,16
ENSG00000279441,16
ENSG00000294321,16
STUB1,16
JMJD8,16
WDR24,16
ENSG00000261659,16
FBXL16,16
ENSG00000279255,16
ENSG00000259840,16
ENSG00000305914,16
METRN,16
ANTKMT,16
CCDC78,16
HAGHL,16
CIAO3,16
ENSG00000305233,16
ENSG00000304518,16
MSLN,16
ENSG00000279136,16
MSLNL,16
MIR662,16
RPUSD1,16
CHTF18,16
GNG13,16
ENSG00000303116,16
ENSG00000305959,16
ENSG00000303776,16
ENSG00000287855,16
ENSG00000275438,16
LMF1,16
ENSG00000260022,16
ENSG00000260316,16
LMF1-AS1,16
ENSG00000276931,16
ENSG00000292433,16
CEROX1,16
SOX8,16
ENSG00000292432,16
ENSG00000260496,16
ENSG00000304873,16
ENSG00000292431,16
SSTR5,16
SSTR5-AS1,16
ENSG00000292430,16
ENSG00000294721,16
C1QTNF8,16
ENSG00000292423,16
ENSG00000260702,16
ENSG00000260532,16
ENSG00000292400,16
ENSG00000292401,16
ENSG00000273551,16
CACNA1H,16
ENSG00000260403,16
LNCPTCTS,16
ENSG00000261294,16
TPSG1,16
TPSB2,16
ENSG00000292385,16
TPSAB1,16
TPSD1,16
ENSG00000290756,16
PRSS29P,16
ENSG00000261564,16
ENSG00000260991,16
UBE2I-AS1,16
TPSP2,16
ENSG00000301302,16
UBE2I,16
ENSG00000274751,16
ENSG00000261505,16
RPS20P2,16
BAIAP3,16
TSR3,16
GNPTG,16
ENSG00000260425,16
UNKL,16
UNKL-AS1,16
UQCC4,16
ENSG00000303433,16
PERCC1,16
CCDC154,16
ENSG00000279930,16
CLCN7,16
ENSG00000261641,16
ENSG00000260051,16
ENSG00000261430,16
RPS3AP2,16
PTX4,16
TELO2,16
IFT140,16
ENSG00000260646,16
TMEM204,16
ENSG00000280062,16
ENSG00000280231,16
ENSG00000280327,16
ENSG00000260954,16
ENSG00000260989,16
CRAMP1,16
ENSG00000226890,16
ENSG00000261732,16
ENSG00000308363,16
JPT2,16
ENSG00000278987,16
MAPK8IP3,16
ENSG00000275092,16
MAPK8IP3-AS1,16
MIR3177,16
ENSG00000261207,16
NME3,16
MRPS34,16
EME2,16
SPSB3,16
NUBP2,16
IGFALS,16
HAGH,16
FAHD1,16
MEIOB,16
ENSG00000260541,16
LINC02124,16
LINC00254,16
HS3ST6,16
ENSG00000295631,16
MSRB1,16
ENSG00000295233,16
RPL3L,16
NDUFB10,16
RPS2,16
SNORA10,16
SNORA64,16
ENSG00000255513,16
SNHG9,16
SNORA78,16
RNF151,16
ENSG00000277602,16
TBL3,16
NOXO1,16
GFER,16
ENSG00000261790,16
SYNGR3,16
ENSG00000299741,16
ENSG00000260107,16
ZNF598,16
NPW,16
RN7SL219P,16
NHERF2,16
NTHL1,16
TSC2,16
PKD1,16
MIR1225,16
PKD1-AS1,16
ENSG00000261123,16
MIR6511B1,16
ENSG00000261240,16
ENSG00000260447,16
Y_RNA,16
MIR4516,16
MIR3180-5,16
RAB26,16
SNHG19,16
SNORD60,16
ENSG00000281010,16
TRAF7,16
CASKIN1,16
MLST8,16
BRICD5,16
PGP,16
ENSG00000261532,16
E4F1,16
ENSG00000259780,16
DNASE1L2,16
ECI1,16
ECI1-AS1,16
ENSG00000299317,16
RNPS1,16
MIR3677HG,16
MIR3677,16
MIR940,16
MIR4717,16
ABCA3,16
ENSG00000243445,16
ABCA17P,16
ABCA17P,16
ENSG00000293800,16
CCNF,16
ENSG00000285970,16
MIR6767,16
ENSG00000260874,16
TEDC2,16
MIR6768,16
TEDC2-AS1,16
NTN3,16
TBC1D24,16
ENSG00000260293,16
ENSG00000260272,16
ATP6V0C,16
ENSG00000259784,16
ENSG00000279520,16
AMDHD2,16
CEMP1,16
ENSG00000307949,16
MIR3178,16
PDPK1,16
ENSG00000304679,16
ENSG00000261613,16
ENSG00000261288,16
ENSG00000304654,16
ENSG00000269937,16
ENSG00000261140,16
ENSG00000260436,16
ENSG00000279568,16
ENSG00000280402,16
ENSG00000279162,16
ENSG00000261093,16
ENSG00000291228,16
ENSG00000215154,16
ERVK13-1,16
ENSG00000290728,16
PDPK2P,16
ENSG00000279057,16
ENSG00000260176,16
ENSG00000295697,16
ENSG00000295643,16
ENSG00000295667,16
KCTD5,16
ENSG00000279901,16
PRSS27,16
SRRM2-AS1,16
SRRM2,16
ELOB,16
ENSG00000276791,16
PRSS33,16
SNORA3C,16
PRSS41,16
PRSS21,16
EIF1P4,16
ZG16B,16
PRSS30P,16
PRSS30P,16
PRSS22,16
ENSG00000263325,16
ENSG00000263280,16
FLYWCH2,16
ENSG00000289222,16
ENSG00000295931,16
FLYWCH1,16
RPL23AP86,16
FLYWCH1-AS1,16
KREMEN2,16
PKMYT1,16
PAQR4,16
ENSG00000262362,16
GREP1,16
ENSG00000289281,16
ENSG00000272079,16
ENSG00000304416,16
CLDN9,16
CLDN6,16
TNFRSF12A,16
THOC6,16
HCFC1R1,16
BICDL2,16
ENSG00000205890,16
MMP25-AS1,16
MMP25,16
IL32,16
RNU1-125P,16
ENSG00000262370,16
RNU1-22P,16
ZSCAN10,16
ZNF213-AS1,16
ENSG00000263011,16
ZNF205,16
ZNF213,16
ENSG00000293410,16
CASP16P,16
ENSG00000302384,16
ENSG00000261889,16
ENSG00000306338,16
ENSG00000262521,16
OR1F1,16
OR1F2P,16
ZNF200,16
MEFV,16
LINC00921,16
ZNF263,16
ENSG00000279330,16
ENSG00000279031,16
TIGD7,16
ZNF75A,16
ENSG00000262899,16
RPL7L1P19,16
OR2C1,16
ENSG00000285329,16
MTCO1P28,16
MTND1P8,16
ZSCAN32,16
ZNF174,16
ZNF597,16
NAA60,16
ENSG00000303291,16
ENSG00000263212,16
MIR6126,16
C16orf90,16
ENSG00000240311,16
CLUAP1,16
ENSG00000278942,16
NLRC3,16
ENSG00000262312,16
ENSG00000261938,16
SLX4,16
DNASE1,16
ENSG00000263235,16
TRAP1,16
ENSG00000276754,16
CREBBP,16
DPPA3P6,16
LINC02861,16
ADCY9,16
ENSG00000263159,16
ENSG00000262471,16
ENSG00000263105,16
ENSG00000298290,16
SRL,16
LINC01569,16
TFAP4,16
ENSG00000288935,16
GLIS2,16
GLIS2-AS1,16
PAM16,16
ENSG00000262712,16
CORO7-PAM16,16
ENSG00000280063,16
CORO7,16
VASN,16
DNAJA3,16
ENSG00000277170,16
ENSG00000277440,16
ENSG00000275515,16
NMRAL1,16
HMOX2,16
CDIP1,16
ENSG00000278434,16
C16orf96,16
ENSG00000261789,16
SUB1P3,16
UBALD1,16
MGRN1,16
RN7SL850P,16
ENSG00000261442,16
Metazoa_SRP,16
MIR6769A,16
NUDT16L1,16
ANKS3,16
ENSG00000266994,16
DNAAF8,16
ZNF500,16
Metazoa_SRP,16
SEPTIN12,16
ENSG00000285952,16
SMIM22,16
ENSG00000267077,16
ROGDI,16
GLYR1,16
ENSG00000275056,16
UBN1,16
PPL,16
SEC14L5,16
ENSG00000310231,16
ENSG00000267072,16
NAGPA,16
ALG1,16
C16orf89,16
ENSG00000260882,16
EEF2KMT,16
ENSG00000285567,16
ENPP7P14,16
ENSG00000299641,16
VPS51P1,16
LINC02164,16
RBFOX1,16
ENSG00000301646,16
ENSG00000260817,16
RPS3AP48,16
SNRPCP20,16
NPM1P3,16
LINC01570,16
ENSG00000301629,16
MIR8065,16
ENSG00000305294,16
ENSG00000270440,16
ENSG00000308075,16
ENSG00000280000,16
ENSG00000257180,16
ENSG00000286635,16
ENSG00000260835,16
ENSG00000278975,16
ENSG00000259963,16
RNU7-99P,16
RNU6-457P,16
RNU6-328P,16
ENSG00000310437,16
ENSG00000289107,16
ENSG00000240419,16
ENSG00000287340,16
ENSG00000283584,16
ENSG00000301289,16
ENSG00000301309,16
ENSG00000261198,16
ENSG00000301273,16
ENSG00000252138,16
ENSG00000260289,16
ENSG00000309099,16
ENSG00000295584,16
ENSG00000299944,16
ENSG00000299962,16
ENSG00000296626,16
ENSG00000260003,16
LINC02152,16
ENSG00000260058,16
ENSG00000259819,16
ENSG00000302503,16
ENSG00000260379,16
ENSG00000261066,16
TMEM114,16
ENSG00000287522,16
METTL22,16
ENSG00000279357,16
ABAT,16
RN7SL743P,16
RNU7-63P,16
ENSG00000260764,16
ENSG00000300157,16
TMEM186,16
PMM2,16
ENSG00000260350,16
CARHSP1,16
CARHSP1-DT,16
LITAFD,16
USP7,16
USP7-AS1,16
ENSG00000309643,16
ENSG00000296326,16
ENSG00000296307,16
ENSG00000302150,16
ENSG00000261392,16
HAPSTR1,16
ENSG00000263244,16
ENSG00000260349,16
ENSG00000294612,16
RPL21P119,16
ENSG00000299841,16
ENSG00000298062,16
ENSG00000294690,16
LINC02177,16
LINC01177,16
LINC01195,16
RNA5SP403,16
RNA5SP404,16
ENSG00000300230,16
ENSG00000298224,16
ENSG00000260362,16
ENSG00000298185,16
GRIN2A,16
ENSG00000283221,16
ENSG00000287830,16
ENSG00000261810,16
IMPDH1P11,16
ENSG00000302122,16
ENSG00000285543,16
RN7SL493P,16
ENSG00000303582,16
ENSG00000303602,16
ATF7IP2,16
ENSG00000260756,16
ENSG00000293875,16
ENSG00000303796,16
ENSG00000289023,16
ENSG00000279662,16
RNU6-633P,16
ENSG00000296568,16
LINC01290,16
EMP2,16
ENSG00000256013,16
ENSG00000260310,16
ENSG00000301053,16
ENSG00000301034,16
ENSG00000303290,16
TEKT5,16
ENSG00000263279,16
MTCYBP33,16
MTND6P33,16
MTND5P33,16
MTND4P34,16
MTND4LP24,16
MTND3P13,16
MTCO3P24,16
MTATP6P24,16
ENSG00000310402,16
ENSG00000289073,16
NUBP1,16
TVP23A,16
ENSG00000302410,16
ENSG00000262488,16
ENSG00000262151,16
CIITA,16
ENSG00000308110,16
DEXI,16
ENSG00000280153,16
CLEC16A,16
RPL7P46,16
ENSG00000274038,16
ENSG00000262020,16
ENSG00000287121,16
ENSG00000263033,16
ENSG00000306976,16
HNRNPCP4,16
SOCS1,16
RMI2,16
TNP2,16
PRM3,16
ENSG00000212228,16
PRM2,16
PRM1,16
ENSG00000287429,16
MIR548H2,16
Y_RNA,16
ENSG00000263080,16
ENSG00000262703,16
ENSG00000188897,16
ENSG00000262636,16
ENSG00000262999,16
LITAF,16
ENSG00000300304,16
ENSG00000300288,16
ENSG00000300271,16
ENSG00000296138,16
SNN,16
TXNDC11,16
TXNDC11-AS1,16
ZC3H7A,16
Metazoa_SRP,16
ENSG00000277369,16
BCAR4,16
ENSG00000294735,16
RSL1D1,16
RSL1D1-DT,16
GSPT1,16
ENSG00000261560,16
COX6CP1,16
ENSG00000261216,16
ENSG00000277458,16
NPIPB2,16
TNFRSF17,16
UBL5P4,16
SNX29,16
ENSG00000260488,16
RPS23P6,16
ENSG00000175604,16
ENSG00000261293,16
ENSG00000238685,16
ENSG00000261394,16
ENSG00000260723,16
ENSG00000278979,16
ENSG00000304001,16
ENSG00000260601,16
ENSG00000259876,16
ENSG00000259899,16
ENSG00000274834,16
ENSG00000303237,16
CPPED1,16
MIR4718,16
ENSG00000260378,16
ENSG00000261158,16
ENSG00000305606,16
ENSG00000296117,16
ENSG00000199474,16
RPL35AP34,16
SHISA9,16
ENSG00000262116,16
ENSG00000262801,16
ENSG00000262011,16
TMF1P1,16
ENSG00000299027,16
ENSG00000299051,16
ENSG00000294970,16
ENSG00000262267,16
ENSG00000299216,16
ENSG00000301064,16
ENSG00000294507,16
ERCC4,16
RPS26P52,16
ENSG00000262732,16
ENSG00000263234,16
ENSG00000305960,16
ENSG00000306016,16
LINC02185,16
LINC02186,16
MRTFB,16
ENSG00000276564,16
ENSG00000262529,16
TVP23CP2,16
ENSG00000305939,16
Y_RNA,16
MIR193BHG,16
MIR193B,16
MIR365A,16
LINC02130,16
ENSG00000300554,16
LINC03107,16
PARN,16
ENSG00000308270,16
RN7SL274P,16
BFAR,16
ENSG00000305482,16
RNU7-125P,16
PLA2G10,16
ENSG00000261523,16
NPIPA3,16
ENSG00000305462,16
PLA2G10BP,16
ENSG00000261695,16
NPIPA2,16
PLA2G10EP,16
ABCC6P2,16
ABCC6P2,16
ENSG00000302705,16
NOMO1,16
ENSG00000270734,16
ENSG00000309423,16
ENSG00000257264,16
MIR3179-1,16
MIR3670-1,16
ENSG00000258354,16
MIR3180-1,16
PKD1P3,16
ENSG00000309442,16
Y_RNA,16
ENSG00000290391,16
NPIPA1,16
MIR6511A1,16
MIR6770-1,16
ENSG00000273804,16
ENSG00000296325,16
PDXDC1,16
ENSG00000261819,16
MIR1972-1,16
ENSG00000275910,16
NTAN1,16
RRN3,16
ENSG00000293341,16
ENSG00000260735,16
PKD1P6-NPIPP1,16
NPIPP1,16
PKD1P6,16
MIR6511B2,16
Y_RNA,16
ENSG00000257391,16
MIR3180-4,16
ENSG00000296252,16
ENSG00000296290,16
ENSG00000295571,16
PLA2G10GP,16
NPIPA5,16
MPV17L,16
ENSG00000261130,16
BMERB1,16
ENSG00000300371,16
MARF1,16
ENSG00000257769,16
MIR6506,16
NDE1,16
MIR484,16
ENSG00000262380,16
ENSG00000280206,16
MYH11,16
ENSG00000263335,16
ENSG00000263065,16
ENSG00000280429,16
CEP20,16
RNU6-213P,16
