HGNC symbol	Chromosome/scaffold name
LINC02059	5
FMN2	1
FAM13B-AS1	5
DLX4	17
MIR3936HG	5
MIR6784	17
ARHGAP23	17
CYTH2	19
ALDH2	12
THOC3-AS1	5
RNU6-670P	3
FXYD6-FXYD2	11
EXOG	3
CENPX	17
TONSL	8
FXYD6	11
TCF3	19
ARID2	12
GDF6	8
GREM2	1
C8orf58	8
RNU5F-8P	1
LRRC45	17
LRRC57	15
LINC02112	5
IL18RAP	2
ADAMTSL4	1
AGK-DT	7
HAUS2	15
LINC02221	5
LINC01340	5
CAP1P1	3
CPVL-AS2	7
RNU6-386P	3
VDAC1P7	3
RNU6-217P	3
RNU6-882P	3
RPS15A	16
CIBAR1	8
TMTC1	12
IL17RC	3
RAC3	17
FKBP7	2
LINC01846	5
MYL12BP1	15
STARD9	15
CROCC2	2
DCXR	17
TERLR1	5
PTP4A2	1
PLEKHB2	2
LINC02106	5
TET2-AS1	4
LINC02103	5
LDHAL6CP	12
MKRN9P	12
EIF4EBP2P2	15
SLC9A7P1	12
CDAN1	15
RPL13P5	12
MIR4280HG	5
IL10RA	11
ARL6IP1	16
RPSAP52	12
RPL22P19	12
KRT19P2	12
HTR7P1	12
PHB1P19	12
RPL30P11	12
CCNO-DT	5
PGAM1P5	12
CBX3P4	12
PAFAH1B2P2	12
ZFYVE9	1
PLEKHA8P1	12
RPS27P25	12
SLC26A10P	12
LINC01170	5
RRM2B	8
OR2A1-AS1	7
OR9K1P	12
CLECL1P	12
TMEM198B	12
GAN	16
MRPS18CP4	12
RNU6-491P	12
AK4P3	12
DIABLO	12
TARS1-DT	5
CAVIN3	11
KRT8P50	15
TTBK2	15
SLC1A3-AS1	5
ACTN4	19
TBC1D24	16
SMPD1	11
CHPF	2
MRNIP-DT	5
PDPN	1
GPS1	17
CYS1	2
RN7SL428P	15
MIR7706	15
SNCA-AS1	4
RNU7-79P	15
FABP5P9	15
RAD51AP2	2
MGA	15
ST6GAL2	2
LINC02482	4
HEIH	5
DNHD1	11
LINC00847	5
MROH2A	2
SCNN1B	16
GOLGA8VP	15
C15orf39	15
LINC00513	7
HSPA8P5	12
TMCO4	1
RAD21	8
LINC02382	4
LIMS3	2
GPRC5A	12
LINC02473	4
GOLGA6C	15
LINC00290	4
RPL30P12	12
LINC01018	5
TMEM263	12
RN7SL489P	15
RN7SL327P	15
MAIP1	2
COMMD4	15
C8orf89	8
UNC5C-AS1	4
DTNB	2
MTERF2	12
BMP2K-DT	4
PLEC	8
NRIP3	11
HYI	1
CRY1	12
GGA2	16
AP2A1	19
AKR1B1P3	11
RN7SL188P	11
C11orf58	11
CTNNA1-AS1	5
ANO2	12
LINC02475	4
RN7SKP90	11
IRF2-DT	4
KCNK4	11
LINC02269	4
NEIL1	15
CARINH	5
ACVRL1	12
OR1AB1P	19
RAB8A	19
C11orf97	11
PIWIL4	11
GRIN2A	16
ADGRB2	1
SMIM41	12
LINC02863	5
PKP2	12
GAST	17
HAP1	17
OR4G1P	19
IRX4-AS1	5
MAN2C1	15
OR7A1P	19
CUX2	12
CYP4F23P	19
USP46-DT	4
FUT4	11
SPDYC	11
VPS51P5	11
RNA5SP442	17
CYP2G1P	19
RN7SL399P	17
XNDC1N-ZNF705EP-ALG1L9P	11
JUP	17
OR7A2P	19
LINC02362	4
OR7E19P	19
ZNF542P	19
MIR6760	12
RNA5SP373	12
INTS4	11
PHETA1	12
CXXC5-AS1	5
DYNLRB2-AS1	16
SLC6A1-AS1	3
COL6A5	3
HSPA8P14	12
CCDC63	12
LINC01411	5
DYNLRB2	16
API5P2	2
SDHDP5	2
RNU6-629P	2
ZNF137P	19
GRPEL2-AS1	5
CYCTP	2
LINC01227	16
WDR87BP	19
RNU5E-9P	2
MARCHF11-AS1	5
PDE11A	2
ZNF788P	19
OR7E25P	19
SIGLEC22P	19
MARCHF11-DT	5
KLKP1	19
PDPK1	16
MYL2	12
KIR3DX1	19
P3H4	17
FAM90A28P	19
ZNF781	19
CEACAMP3	19
CLEC4OP	19
CYP2B7P	19
DAG1	3
RPL26L1-AS1	5
FKBP10	17
SERBP1P3	3
SIGLEC17P	19
APOC1P1	19
PRKCD	3
ZNF818P	19
C3P1	19
LINC02174	4
SAP30L-AS1	5
ZNF56P	19
LINC02233	4
NAPSB	19
ZNF812P	19
PSG10P	19
SIGLEC5	19
RPS29P27	19
LGALS14	19
NT5C3B	17
LINC01095	4
NTNG1	1
GRIN2B	12
CLC	19
VAX2	2
LINC02100	5
VASP	19
ATP6V1B1	2
LITAF	16
MIR631	15
RPL13P4	15
ANKRD65	1
PTPN9	15
EGFLAM-AS2	5
IPO8	12
LINC02380	4
SNAP47	1
SCAMP4	19
STK32A-AS1	5
DDIT4L-AS1	4
ATP6V1B1-AS1	2
ELOCP21	2
RN7SL160P	2
LINC02191	16
ANKRD53	2
SIN3A	15
LINC02506	4
MTRF1LP1	11
ZW10	11
B4GALT2	1
STAT6	12
NAGK	2
CARD14	17
OLFML2B	1
LINC02379	4
HEATR3-AS1	16
GAR1-DT	4
TTC24	1
ATP8A1-DT	4
HSD17B2-AS1	16
RPS29P19	11
IL20	1
CLDN25	11
LRRC37A13P	11
ISG20L2P2	11
RNU6-1107P	11
KRT8P7	11
NECTIN1	11
CBR4-DT	4
SNHG19	16
LINC02140	16
GPATCH1	19
RNU6-1123P	11
NECTIN1-AS1	11
DNASE2B	1
FLI1	11
CCR8	3
HNRNPA1P21	3
LINC01259	4
CENPPP1	3
OR2L2	1
EEF1A1P24	3
SLC25A38	3
OR2L3	1
MCEE	2
OR2M4	1
STUB1-DT	16
TNFRSF14	1
USP28	11
SMPD4	2
CEBPA	19
ZNF536	19
MIR6822	3
CSRNP1	3
PSMD7-DT	16
PLA2G4F	15
PEX12	17
XIRP1	3
LINC02563	17
AXIN2	17
DSTNP4	3
CX3CR1	3
ZNF615	19
ITFG1-AS1	16
ADAD1P1	3
GALNT15	3
LINC02515	4
LINC02438	4
SYNE1	6
VPS39	15
CEP112	17
BCAR4	16
PRAMEF9	1
OR2T35	1
DPH3	3
ZNF790	19
OR10K2	1
LINC02945	4
RBM15	1
OXNAD1	3
JMJD4	1
LINC02137	16
KLHDC7A	1
MTX1	1
ZNF829	19
LINC01093	4
LINC01566	16
OR5AK3P	11
OR5AK2	11
MOB2	11
LINC02241	5
RPL31P61	19
ZNF345	19
LINC02195	16
THAP5P2	3
KRTAP5-5	11
ST13P11	11
ARL8A	1
RPL23AP41	3
CWC15	11
SLC25A36	3
MIR627	15
TMEM87A	15
ZNF568	19
GPR37L1	1
KDM4D	11
LINC02132	16
KDM4E	11
DDX19A-DT	16
SRSF8	11
ENDOD1	11
PSMD7P1	17
APOH	17
SNX27	1
ADGRL3-AS1	4
BUD13P1	11
SESN3	11
RNA5SP444	17
RN7SL735P	17
PRKCA-AS1	17
HLF	17
LINC02283	4
TSPAN5-DT	4
RPL31P21	3
PHF5AP7	3
ZNF559-ZNF177	19
BGLT3	11
MMD	17
TRAF6	11
LINC02428	4
BNIP3P5	15
LINC02124	16
RAG1	11
GARS1P1	17
CORO2B	15
RNU6-1249P	17
SMIM36	17
IFT122	3
TIMP2	17
RAG2	11
RNU6-137P	2
HAAO	2
SLC22A10	11
CARS1P1	15
EGFLAM-AS1	5
ANP32A	15
MOCS2-DT	5
FTOP1	2
CHORDC1P1	2
OXER1	2
CEP295NL	17
CHST1	11
GYS1	19
ITGA2-AS1	5
MYCBPAP	17
RN7SL575P	2
GASK1B-AS1	4
MAL	2
SLC35C1	11
ARHGAP26-IT1	5
CELF3	1
RCE1	11
LINC02058	5
ZNF2	2
GLCE	15
L3MBTL3	6
LINC02131	16
ELMO2P1	15
LINC02447	4
MAST4-AS1	5
RN7SL405P	17
MIR6783	17
SLC2AXP1	2
ITGB4	17
GOLGA8DP	15
PROM2	2
SNHG9	16
PC	11
LINC01569	16
CGB7	19
SORD2P	15
LINC01060	4
RIIAD1	1
CSPG4P13	15
PPFIA3	19
GOLGA6FP	15
RNU6-1329P	12
DPPA3P5	12
RPL41P5	12
COMMD4P1	15
NT5DC3	12
LINC02143	5
ADAMTS7P3	15
MRPL9	1
ZNF747-DT	16
UBE2Q2P16	15
GOLGA2P7	15
LINC02229	5
DNM1P51	15
STRCP1	15
ULK4P2	15
UBE2Q2P13	15
LINC00491	5
DNM1P46	15
TTC41P	12
OR4G2P	15
WASH3P	15
UQCC6	12
RNU4-56P	3
RN7SL411P	3
PGAM1P3	3
ENTPD3	3
DDX11L9	15
CHEK2P2	15
OAZ3	1
WHAMMP4	15
HCFC2	12
WHAMMP2	15
ADAMTS7P1	15
FABP7P2	2
FAHD2A	2
UBE2Q2P2	15
UBE2Q2P6	15
CSPG4P10	15
GOLGA2P10	15
LINC02278	4
GOLGA6L17P	15
ULK4P3	15
SAMD3	6
GOLGA8EP	15
STIM2-AS1	4
VPS33A	12
LINGO4	1
HERC2P2	15
THEM5	1
RPL14	3
MAPK8IP3-AS1	16
THEM4	1
RN7SKP153	8
GTF3C2	2
GOLGA8IP	15
GOLGA6EP	15
KRT8P28	1
S100A10	1
TAF2	8
HRC	19
ULK4P1	15
GOLGA6L5P	15
STIL	1
UBE2Q2P1	15
LINC00933	15
CATSPER2P1	15
PDCD6IPP2	15
RN7SL832P	2
EFL1P1	15
ZNF619	3
TRPM4	19
ATP6V1C2	2
LRFN4	11
HERC2P9	15
TUBA1A	12
RNU7-23P	11
MIR3163	11
C11orf86	11
CDH13-AS2	16
SLC37A4	11
SCOC-AS1	4
SCAND2P	15
OR4F13P	15
CDH13-AS1	16
ZNF620	3
CSPG4P12	15
APAF1	12
ADAMTS7P4	15
ATAT1	6
DNM1P47	15
GOLGA2P11	15
GSTCD-AS1	4
RNU7-138P	2
PDIA6	2
DNM1P34	15
RNU5B-2P	3
RPL5P10	3
ISLR2	15
EEF1GP3	3
HMGN2P24	3
RPS27P4	3
MRPS31P1	3
ULK4	3
EIF4A1	17
ISLR	15
LINC02189	16
PRDM8-AS1	4
STRA6	15
LINC02858	16
LINC00499	4
ZCCHC14-DT	16
LINC02194	16
LCMT1-AS2	16
RN7SKP58	3
ATP6V0E1P2	3
RPL36P20	3
GEMIN2P2	3
LINC02129	16
RPL7AP83	3
TPMTP2	3
RNU4-78P	3
CCK	3
FENDRR	16
ANKRD33BP2	11
TRIM51CP	11
SBSN	19
TRIM49B	11
SALL4P6	3
EIF4BP4	3
LYZL4	3
LNX1-AS1	4
ANKRD33BP3	11
TRIM64C	11
UBTFL7	11
GAPDHS	19
HNRNPKP4	3
CDC42EP2	11
MIR8060	3
RBBP4P7	3
RNU6-1094P	3
RPL18AP8	3
RCC2P5	3
CDV3P1	3
SLC25A45	11
SUZ12P1	17
EPHA6	3
RNU7-176P	2
NOL10	2
LINC02192	16
CRLF3	17
KPLCE	1
LCEP2	1
LCEP1	1
LCE1F	1
LCE1E	1
UBE2W	8
LCE1D	1
TMEM147	19
LINC02462	4
NCDN	1
ATAD5	17
LINC02358	4
AMD1	6
LINC02615	4
FRMD8	11
TPTE2P7	3
CRYBG3	3
LINC02138	16
RNU6-298P	17
TEFM	17
CYLD-AS2	16
CYLD-AS1	16
RIOX2	3
ATP4A	19
NF1	17
TFAP2E	1
LINC01182	4
DSP	6
RN7SL760P	8
GYG1P1	8
AMY1A	1
TAT-AS1	16
ELOC	8
RELA	11
ZNF177	19
NDUFA3P1	19
NUP93-DT	16
ZNF112	19
OR5AC1	3
OR5AC2	3
CCDC33	15
OR5H2	3
OR5K4	3
OR5K3	3
UBFD1P1	3
MIR3677HG	16
SLC6A1	3
LINC02497	4
AMY1B	1
GCC2	2
ZNF285	19
LINC01587	4
CYP11A1	15
LOHAN2	16
LINC02835	4
ZNF229	19
SEMA7A	15
TMEM70	8
HHIP-AS1	4
LINC02190	16
ZNF285BP	19
AMY1C	1
ZNF180	19
LINC00922	16
RPS20P21	8
LIMS1-AS1	2
DSTNP3	8
HPDL	1
RPL10P5	2
OR2L5	1
LY96	8
CCDC138	2
SELENON	1
SRD5A3-AS1	4
MIR6881	15
UBL7	15
RNU6-1300P	8
RPS3AP32	8
RNU6-1197P	8
PPP1R42	8
RUSF1-DT	16
MAB21L3	1
LINC02432	4
RPL39P16	2
CEACAM20	19
LINC01572	16
LIMS1	2
RBM12B	8
RNU6-1134P	17
GPR160P2	17
NFASC	1
ZNF7	8
CYBC1	17
UMLILO	4
MOCS1	6
CEACAM22P	19
IGSF23	19
TMPO	12
UBA6-DT	4
PVR	19
RNH1	11
MEF2A	15
MIR4531	19
CEACAM19	19
HOXC-AS2	12
LYG2	2
ZNF385A	12
PURG	8
RPL23P6	6
TUBBP9	6
ADCY10P1	6
CLVS2	6
RPL34P17	8
RNA5SP113	2
ALKAL1	8
MAFTRR	16
RN7SL267P	2
RNU6-107P	2
SNORC	2
CEACAM16	19
NGFR	17
HMGB1P19	8
TRDN	6
FAM83A-AS2	8
BCL3	19
MIR4663	8
C8orf76	8
LGALSL	2
ITGA3	17
MIR4714	15
SYNM	15
RNU6-46P	11
RPS3AP40	11
LINC01805	2
VPS51P17	11
MIR4434	2
RNU6-100P	2
OR7E1P	11
SERTAD2	2
ALDH3B1	11
RPS10P9	2
RPS2P18	2
MIR8085	19
PDE1A	2
CBLC	19
ITGA5	12
SYNM-AS2	15
ZHX1-C8orf76	8
TTC23	15
UBA52P5	8
ZHX1	8
HFE	6
RNU6-628P	8
CPEB2-DT	4
BCAM	19
FAM83A	8
LINC01229	16
CNTN2	1
GTSF1	12
NDUFS8	11
LINC02436	4
OSBPL10	3
MIR548V	8
RNA5SP256	8
SLC4A5	2
ZNF18	17
MTUS1	8
NCKAP1L	12
TTC23-AS1	15
HSP90B2P	15
HNRNPA1P62	15
MEIS2	15
PROCA1	17
LINC01228	16
MIR7113	11
MIR4691	11
MIR6753	11
CHKA	11
PLD3	19
LINC01366	5
PITPNC1	17
MIR3142HG	5
GLYCAM1	12
PRICKLE1	12
C11orf24	11
LINC02182	16
ZNF587P1	3
ZNF860	3
LINC01944	5
RPL21P40	3
OR3A1	17
NIFKP7	3
TRPV3	17
GPD1L	3
LINC00955	4
LRP5	11
LINC02181	16
RMEL3	5
RPL21P137	3
RPSAP11	3
SMIM11P2	3
KRT18P15	3
CD200R1P1	3
CD200R1	3
NDUFA3P2	11
LINC02355	4
APLP2	11
LINC02994	4
GPATCH11	2
RASGRF2-AS1	5
TMEM181	6
GTPBP8	3
LINC02510	4
EEF1D	8
NRAL	2
MIR1246	2
RNU6ATAC14P	2
RPL37A	2
LINC02175	16
LINC02402	12
RPS27P21	12
CACNA1C-AS4	12
LINC02999	5
LINC01378	4
CACNA1C-AS3	12
SLC2A3	12
LINC02200	5
LINC02134	16
NEPRO	3
SYPL2	1
SEC11A	15
LINC01843	5
PSMB3P2	2
IGFBP2	2
CCSAP	1
LCMT1-AS1	16
HEATR6	17
ADTRP	6
LINC02197	5
IGFBP5	2
RNU6-180P	1
RN7SKP276	1
ACTA1	1
RPL31P14	2
COQ7-DT	16
RNA5SP120	2
FABP5P14	2
CMAS	12
TNP1	2
ZFP69	1
NYAP2	2
HIVEP1	6
ST8SIA1	12
AFTPH	2
ZNF684	1
LINC01863	5
WHAMMP3	15
EDN1	6
PDCD6IPP1	15
GLIS2-AS1	16
DNAJC8P4	1
RNU6ATAC27P	1
SULT6B2P	12
SNHG3	1
SUMO2P12	6
RN7SKP293	6
RPL15P3	6
RNU1-149P	12
ERBIN-DT	5
SNORA73A	1
SNORA73B	1
PRDX3P2	1
HAND2-AS1	4
ACSBG1	15
C2CD5	12
RPS6KA2	6
LINC02239	5
TRNAU1AP	1
VPS26AP1	3
CA4	17
ZDHHC23	3
LINC01933	5
ZBTB44	11
UBTFL5	2
TRIM43B	2
USP32	17
CCDC191	3
KRT18P39	2
NPM1P33	2
RNU6-474P	2
CNN2P11	2
GXYLT1P7	2
SNORD99	1
CNN2P8	2
SNORA61	1
SNORA44	1
SNORA16A	1
RAB42	1
CASP8	2
RNU11	1
AMY2A	1
DNAJA4	15
CDK18	1
ATP5PBP8	3
NDUFAF2P2	11
DDX18P5	11
RN7SL778P	11
ADAMTS8	11
QTRT2	3
FDX2	19
SSTR5-AS1	16
LINC02178	16
MRE11	11
ICAM5	19
SCARNA20	17
RPL32P32	17
SEPTIN7P12	17
H3P42	17
BCAS3	17
SKIC8	15
RAVER1	19
ATOX1-AS1	5
LINC02899	5
DRD3	3
ICAM3	19
FABP6-AS1	5
PELO-AS1	5
RAMACL	6
HLA-A	6
LINC02168	16
POLR2E	19
TMCC1	3
LINC02039	5
CHD2	15
GOLT1A	1
LRRC34P1	12
ETNK1	12
LINC02900	5
RNY3P13	3
RPL21P19	1
MMP2-AS1	16
TRH	3
LINC00628	1
CEP72-DT	5
MIR548L	11
RNA5SP74	1
ANKRD49	11
UBA5P1	1
RPS17P9	3
TXNDC11-AS1	16
VPS51P10	3
RPL12P45	1
MARS2	2
OR7E129P	3
EFCAB14P1	1
OR7E21P	3
RN7SL503P	1
EVA1CP6	3
BOLL	2
SNRPCP8	3
C1orf146	1
TRPC1	3
RPS27P22	12
LINC02566	12
PDE1B	12
JAKMIP2-AS1	5
IRF7	11
GPX4	19
ACTBP12	1
GLMN	1
LINC02105	5
KRTAP9-1	17
PLEKHA4	19
GRN	17
MARCHF6-DT	5
RPSA	3
LINC02212	5
PPP1R1A	12
HNRNPKP2	2
TRIM51G	11
CASP10	2
ALKBH8	11
LACRT	12
ROPN1L-AS1	5
LINC02213	5
TULP2	19
DCD	12
RPAP2	1
VDAC1P5	12
CXCR4	2
MUCL1	12
LINC02176	16
UBBP1	2
EIF3FP3	2
SGCEP1	2
GPATCH8	17
LINC01966	2
TESPA1	12
RN7SL824P	1
METAP2P1	2
HMGB3P9	1
RNU7-2P	2
RNU4-59P	1
RPL17P12	2
OTX2P2	2
H3P3	1
PABPC1P2	2
CCNJP2	1
PTPRS	19
OR10X1	1
LINC01911	2
TCIRG1	11
OR2T27	1
MEF2C-AS1	5
OR6K1P	1
OR6K3	1
OR2AQ1P	1
OR10AA1P	1
TNK2	3
MNDA	1
RNU6-692P	2
RNU6-715P	2
RNA5SP106	2
LINC02130	16
FZD2	17
TBC1D3P5	17
OR10J3	1
LIMS4	2
OR14A16	1
HSD17B7P1	1
OR11L1	1
TRIM58	1
RGPD6	2
OR2W3	1
OR2AJ1	1
CLK3P2	1
OR2X1P	1
OR2L8	1
OR6Y1	1
TLR12P	1
KAT7	17
FAM86B2	8
ZSCAN20	1
PTOV1	19
GABRB3	15
OSR2	8
OR2T6	1
OR2M1P	1
OR2M5	1
OR10U1P	12
OR2M2	1
OR10A7	12
GM2AP2	1
CYCSP53	1
OR6C65	12
MYOC	1
MYL6B-AS1	12
CTDSP2	12
GABRD	1
CCAR2	8
ATP23	12
RN7SKP65	12
PRDM11	11
LRIG3	12
ZNF705EP	11
PRPS1P1	2
CYP2C56P	2
CCDC90B	11
GABRA5	15
FBXL19-AS1	16
ZBTB17	1
FANCL	2
RPS6P22	12
RNU7-120P	12
MRPS6P4	12
DUSP6	12
NAPSA	19
LINC02444	12
STX18-AS1	4
METTL25	12
TVP23BP1	15
RNA5SP391	15
RSL1D1-DT	16
RHCG	15
TBC1D3P6	1
NLRP7	19
SRARP	1
ARHGAP11B	15
TMTC2	12
HSPB7	1
RND2	17
POLG	15
TFRC	3
MED1	17
CDH8-AS1	16
STMN4	8
CYCSP28	11
DNAJA2-DT	16
PLEKHA7	11
LINC02169	16
RNU6-977P	12
RPL6P25	12
CLCNKA	1
KITLG	12
LINC02188	16
PIERCE2	15
RNU1-117P	12
LDHB	12
IL16	15
CDK12	17
EPS8L1	19
AGA-DT	4
MLF1	3
FAM131C	1
LINC02261	4
OR2T8	1
LINC02517	4
ZBTB2P1	1
EFHD2	1
PTPRJ	11
LINC01081	16
TCP1P3	12
PDE3A	12
LINC01082	16
CTRC	1
PMP2	8
RNU6-233P	17
FAM187A	17
LINC02861	16
RNFT1	17
OR6F1	1
ARLNC1	16
OR14K1	1
LINC02466	4
FABP9	8
OR9H1P	1
OR10K1	1
FABP4	8
OR2T12	1
OR2T33	1
RNFT1-DT	17
UBE2L2	12
DHX40P1	17
SLCO1C1	12
ZBTB8A	1
FTH1P11	8
MIR3161	11
OR4B1	11
NIPA2P4	8
OR4B2P	11
RPS26P34	8
OR4X2	11
SLC10A5P1	8
OR4X1	11
TBC1D3P1	17
IMPA1	8
LINC02465	4
MIR4737	17
RAP1GAP2	17
FERMT3	11
ANKHD1-DT	5
ZBTB8OS	1
CTLA4	2
RNU6-542P	2
HTRA2	2
ECH1	19
MIR9-2HG	5
SLCO1B3	12
RN7SL432P	1
NRAS	1
GOLGA8N	15
LINC02133	16
MAP9-AS1	4
RNY1P13	1
SIKE1	1
DOK1	2
SLCO1B3-SLCO1B7	12
VPS13C	15
GFM1	3
OR2T29	1
FOXC2-AS1	16
MIR6859-1	1
MIR1302-2	1
OR4F5	1
SENP3	17
CICP27	1
RNU6-1100P	1
OR2G6	1
OR2T2	1
RINL	19
SLCO1B7	12
RPS24P7	2
OR13G1	1
OR1C1	1
FAM161A	2
LINC02485	4
OR2M3	1
OR2T10	1
SMG1-DT	16
OR6N1	1
LINC01088	4
OR2T11	1
OR10Z1	1
MIR1251	12
SPTA1	1
POLR3B	12
PRPSAP2	17
CCT4	2
STIM1	11
SIRT2	19
SLC10A5	8
HLA-DPB1	6
ZFAND1	8
FHIP1A-DT	4
PYCARD-AS1	16
LINC02127	16
C16orf95-DT	16
LINC02472	4
LXN	3
LINC01096	4
LINC02165	16
TRNT1	3
LINC01788	1
ZRANB2	1
HLA-DRB5	6
IL36G	2
ANKRD17-DT	4
TOMT	11
LINC02185	16
OR52E8	11
HMGN2P23	2
TRIM22	11
POLR2DP1	2
IL36A	2
RFX4	12
IL1F10	2
MIR762HG	16
STK19	6
SH3TC2-DT	5
MBTPS1-DT	16
PSMG3P1	3
RNU6-1180P	2
TTC14	3
IL1RN	2
LINC02128	16
MIR186	1
LINC02363	4
ERVFRD-1	6
OR12D1	6
OSTCP1	6
CERS2	1
TAGAP	6
GOLPH3-DT	5
CDCA7	2
TMEM161B-DT	5
LINC01612	4
FNDC1	6
LINC00919	16
RSF1-IT1	11
AAMDC	11
ART4	12
NFKBIB	19
RPL21P103	12
SINHCAF	12
LINC02180	16
CCDC39	3
IL36RN	2
CHMP4C	8
CD81	11
SLC5A10	17
FNDC1-IT1	6
FKBP1C	6
CCER2	19
SPTLC1P3	6
FAM171B	2
ANXA9	1
HNRNPA1P36	8
EEF1B2P5	6
MVP-DT	16
GPAT4-AS1	8
SARS2	19
RFC5	12
PTP4A1	6
KRT18P37	8
GINS4	8
ITGAV	2
LINC02136	16
PRUNE1	1
RN7SL229P	3
RNF13P1	3
RPL9P18	6
ACTBP16	3
B2M	15
FLYWCH1P1	3
BYSL	6
RPL32P10	3
LINC02265	4
DNAJC19	3
GPAT4	8
NTRK3	15
ZKSCAN2-DT	16
LINC00920	16
WSB2	12
FAM83G	17
MATR3P2	3
RNU6-4P	3
FAUP2	3
RNU6-884P	1
TRIM26	6
ATP2A1-AS1	16
FXR1	3
BNIPL	1
RHBDL3	17
RIC3	11
LINC00917	16
MIR3945HG	4
MEF2C-AS2	5
MRPS12	19
ERVK9-11	19
GOLGA7	8
VSIG10	12
FBXO17	19
UNC93B1	11
LINC01574	5
C17orf75	17
STARD4-AS1	5
HAFML	4
H2BC11	6
PEBP1	12
H2AC11	6
H2BC12	6
HNRNPL	19
H4C9	6
GSCAR	5
RNF182	6
C1orf56	1
RPS2P5	12
RN7SKP262	12
TDGP1	12
MIR4302	12
SSPN	12
CDC42SE1	1
LINC02516	4
MED28P6	15
ZSCAN29	15
XNDC1N	11
MRPL35P1	6
CD83	6
ITPR2-AS1	12
PSMD11	17
HNRNPD-DT	4
LIFR-AS1	5
MLLT11	1
ITPR2	12
TUBGCP4	15
RNU7-133P	6
LINC01108	6
IER5	1
IL18BP	11
KRT8P42	6
SLC25A44	1
TTC23L-AS1	5
HUS1B	6
MARK2P18	6
HMGN2P28	6
RAI14-DT	5
FAM50B	6
FH	1
RPS25P7	6
CRIPTOP4	6
LINC02230	5
LINC02272	4
ILF3	19
ZNF454-DT	5
KMO	1
SMARCA5-AS1	4
LINC02223	5
FRG1-DT	4
RNA5SP202	6
MTCO2P33	6
RAB5C	17
RN7SL334P	6
KRT18P1	6
RN7SL471P	6
ZNF311	6
RNA5SP354	12
OR2AD1P	6
OR2W1	6
OR2P1P	6
SAR1AP1	6
INTS13	12
OR2B3	6
RN7SL487P	15
TBP	6
TP53BP1	15
HHLA2	3
GHDC	17
ALDH3B2	11
OPN3	1
DBX2	12
RACGAP1P1	12
SSBL3P	12
RNA5SP361	12
LINC00938	12
TBKBP1	17
LINC01596	4
CHML	1
STPG2-AS1	4
SLC38A1	12
LINC02111	5
ATAD3A	1
OSBPL7	17
CLDN18	3
ARHGAP39	8
OR51C1P	11
OR10D3	11
PDCD2	6
OR4A15	11
LINC02996	5
TSGA10IP	11
CHAER1	4
DZIP1L	3
OR56B2P	11
OR5D3P	11
OR51B5	11
OXCT1-AS1	5
LINC02183	16
DMTN	8
GNAO1-DT	16
OR10S1	11
WWC2-AS2	4
PRR33	11
RASSF10	11
GKN3P	2
SCYGR9	2
RTKN	2
PACSIN3	11
SSU72	1
KRT8P36	3
A4GNT	3
TLR1	4
DBR1	3
SPATA20	17
ARMC8	3
MYOZ3-AS1	5
MIB2	1
MIR6745	11
OR4F7P	6
WBP1LP8	6
CASC16	16
CKMT2-AS1	5
DDB2	11
UNC5CL	6
MAP1A	15
USP38	4
PHF5AP5	2
STK39	2
PPIP5K1	15
NNT-AS1	5
OARD1	6
TENM2-AS1	5
IFIH1	2
UGT8	4
LINC03064	16
MIR577	4
TICAM2-AS1	5
CIR1P2	4
EPHA5-AS1	4
CXCR2	2
WASIR2	16
SPRY4-AS1	5
LINC02184	16
SLC38A2	12
PGPEP1L	15
RPL34-DT	4
ACP2	11
RUFY4	2
MPHOSPH6-DT	16
MPI	15
ARHGEF1	19
LINC01571	16
HMGB1P4	2
LINC01124	2
RPL34	4
SP5	2
EIF2S2P4	2
LINC02139	16
GAD1	2
INTS2	17
OSTC	4
TSPO2	6
RNU6-431P	4
ETNPPL	4
APOBEC2	6
NFYA	6
MIR193BHG	16
LINC02199	5
OR7A19P	12
MARK3P1	12
SLC38A4	12
HTR1B	6
RPS6P7	6
MEI4	6
NSMCE1-DT	16
SMIM13	6
LINC02149	5
MED13	17
AMIGO2	12
FAM157C	16
BRD2	6
RPAP3	12
LINC03122	5
NR1H3	11
RCC2P8	4
LINC00682	4
GORASP2	2
RN7SL800P	17
POLRMTP1	17
MAP2K6	17
BCL9	1
FAM219B	15
ENDOU	12
IDO2	8
NLRC4	2
USP17L2	8
RNA5SP261	8
RNA5SP262	8
RNA5SP263	8
RNU6-663P	8
RAPGEF3	12
ERICH2	2
MTND1P6	8
RPL6P3	1
MTND2P32	8
RANP9	8
MAD2L1-DT	4
EXTL3	8
EXO1	1
CYTH1	17
RANBP2	2
COX5A	15
RPP25	15
SCAMP5	15
DYRK1B	19
TMEM249	8
LINC03123	5
IGFBP7-AS1	4
RPL23AP20	1
LINC01951	5
BECN2	1
CFL1P4	1
MAP1LC3C	1
TUBB8P6	1
NME9	3
WDR64	1
RNU6-519P	8
UBE2V2	8
PRKAR1A	17
RNA5SP84	2
MIR4429	2
RNU2-13P	2
RN7SL674P	2
PROKR1	2
TAPT1-AS1	4
NQO1-DT	16
ARHGAP25	2
OR7E83P	4
RNPS1P1	4
ENPP7P11	4
KHDRBS2	6
SNAI3-AS1	16
PPCDC	15
MIR3117	1
ZGLP1	19
DYNLT5	1
MADD-AS1	11
LINC02549	6
RPL15P7	4
